SessionId,QuestionGuid,ResponseGuid,EpochTime,Question,Answer
3bd977c2-dc3c-1ed7-8a55-d893463ce4bc,d91b326f-408e-cb2b-a3e3-7f2cbc8849a0,CN-HR,1717707878.121216,工作10年以后，可以享受几天年假？,"工作10年以后，你可以享受以下年假：

<table>
  <tr>
    <th>在耐世特工作年限</th>
    <th>法定年休假</th>
    <th>耐世特福利假</th>
  </tr>
  <tr>
    <td>10年</td>
    <td>10天</td>
    <td>11天</td>
  </tr>
  <tr>
    <td>11年</td>
    <td>10天</td>
    <td>12天</td>
  </tr>
  <tr>
    <td>12年</td>
    <td>10天</td>
    <td>13天</td>
  </tr>
  <tr>
    <td>13年</td>
    <td>10天</td>
    <td>14天</td>
  </tr>
  <tr>
    <td>14年</td>
    <td>10天</td>
    <td>15天</td>
  </tr>
  <tr>
    <td>15年</td>
    <td>10天</td>
    <td>16天</td>
  </tr>
</table>

[耐世特中国区员工手册]"
7ed3fe0e-7598-bc0e-561f-1fe97c1f42c2,d014fadf-8a11-bf39-e9e8-642b2e018e43,CN-HR,1717708942.94019,列出公司的福利政策？,"耐世特汽车公司为员工提供多种福利政策，包括法定福利和公司自主福利。以下是详细的福利政策：

### 法定福利
根据中国相关法律，公司为所有当地员工提供社会保险。社会保险费标准具体实施以当地政府出台的相关规定为准。员工应依法缴纳的社会保险部分，将由公司从员工月度工资中代扣，并统一缴纳至政府部门。

### 公司自主福利
除了法定福利之外，公司还提供以下福利：
- 带薪假期
- 传统节假日福利
- 健康保障
- 工会福利
- 企业员工活动

公司会定期回顾福利的有效性并作出适当调整，以确保员工的健康和生活质量。

### 产假和陪产假
根据国家和地方政府的相关法律规定，女性员工生育的，均可依法享受产假待遇：
- 已婚女性员工享有98天产假，延长产假以各地规定为准。
- 难产的女性员工将另外获得15天产假。如果多胎生育，每多一个孩子将另外获得15天产假。
- 对于符合计划生育政策而流产的女性员工，公司将根据医院相关记录准予产假。怀孕头3个月内流产，将享受30天的产假，在怀孕3个月后流产，将享受45天的产假。

各地产假陪产假规定如下：
<table>
  <tr>
    <th>各省</th>
    <th>陪产假</th>
    <th>产假</th>
    <th>延长产假</th>
  </tr>
  <tr>
    <td>北京</td>
    <td>15</td>
    <td>98</td>
    <td>30</td>
  </tr>
  <tr>
    <td>上海</td>
    <td>10</td>
    <td>98</td>
    <td>30</td>
  </tr>
  <tr>
    <td>江苏</td>
    <td>15</td>
    <td>98</td>
    <td>30</td>
  </tr>
  <tr>
    <td>安徽</td>
    <td>10 (夫妻异地生活20天)</td>
    <td>98</td>
    <td>60</td>
  </tr>
  <tr>
    <td>河北</td>
    <td>15</td>
    <td>98</td>
    <td>60</td>
  </tr>
  <tr>
    <td>重庆</td>
    <td>15</td>
    <td>98</td>
    <td>30</td>
  </tr>
  <tr>
    <td>广西</td>
    <td>25</td>
    <td>98</td>
    <td>50</td>
  </tr>
</table>

### 丧假
根据国家和地方政府的相关法律规定，员工有权享受丧假，具体天数如下：
- 配偶、孩子、父母、配偶父母、兄弟姐妹：三个自然日
- 祖父母、外祖父母及继父母：一个自然日

### 年假
耐世特提供法定年假及公司福利年假。员工只能在休完法定年假之后才能申请公司福利年假。公司福利年假是公司给予员工的一种福利，员工应理解公司可能因特殊情况而不能准假的困难，并放弃要求公司必须给予福利年假的请求。此假期是在休息日、公共假期及病假之外员工享有的权益。

年假政策：
- 公司将根据生产进度和业务状况安排员工休假。年假最小单位为1小时。
- 年假可以集中使用也可分开使用，但必须在日历年年底前使用完。如果因工作原因未能在12月31日前使用完，按照具体情况具体分析的原则，如未使用的年假未超过五天的，可以在下一日历年继续使用，但使用最后期限为下一日历年的3月31日前。在该期限内仍未休完的年假将不再继续有效。

### 年终绩效奖金
公司给本地员工设立绩效奖金，支付绩效奖金的根据是：
- 公司及员工个人每年的绩效评估结果
- 员工在公司的当年实际工作时间
- 在发放年度绩效奖金当月1日之前离开公司的员工，则不享有年度绩效奖金。

### 薪资保密
员工工资应该严格保密。除了与部门经理或人力资源经理，员工不得与其他人讨论工资情况。

### 薪资调整
年度绩效性薪资调整通常每年一次，具体员工的薪资调整幅度将综合考虑员工的胜任能力、个人绩效表现及员工薪酬给付现状等因素决定。

### 表扬与奖励
为表彰员工或团队的优秀业绩或突出贡献，同时配合企业文化的推广，公司设立了一系列的表扬与奖励计划，对员工的出色表现进行及时地奖励，并以此激励员工的积极性和创造力，营造一个充满快乐和成就感的工作氛围。

[耐世特中国区员工手册]"
b37cf75c-3075-3dc5-c4e2-00941cacb820,550f7c2f-64a9-9c7d-0977-80ab374d5f09,CN-HR,1717709190.239933,列出公司的福利政策？,"公司的福利政策包括以下几个方面：

1. **法定福利**：
   - 公司为所有当地员工提供社会保险，具体实施标准以当地政府规定为准。员工应依法缴纳的社会保险部分由公司从员工月度工资中代扣，并统一缴纳至政府部门 [source].

2. **公司自主福利**：
   - **带薪假期**：包括法定年假和公司福利年假。员工只能在休完法定年假之后才能申请公司福利年假。年假最小单位为1小时，可以集中使用也可分开使用，但必须在日历年年底前使用完 [source].
   - **传统节假日福利**：公司提供传统节假日的福利 [source].
   - **健康保障**：公司关注员工的健康，提供相关的健康保障 [source].
   - **工会福利**：公司提供工会福利 [source].
   - **企业员工活动**：公司定期组织员工活动 [source].

3. **表扬与奖励**：
   - 公司设立了一系列的表扬与奖励计划，对员工或团队的优秀业绩或突出贡献进行奖励，以激励员工的积极性和创造力 [source].

4. **产假和陪产假**：
   - 已婚女性员工享有98天产假，难产的女性员工将另外获得15天产假。如果多胎生育，每多一个孩子将另外获得15天产假。各地的产假和陪产假规定有所不同 [source].

5. **丧假**：
   - 员工有权享受丧假，具体天数如下：配偶、孩子、父母、配偶父母、兄弟姐妹三个自然日；祖父母、外祖父母及继父母一个自然日 [source].

6. **年终绩效奖金**：
   - 公司根据员工个人和公司的年度绩效评估结果以及员工在公司的当年实际工作时间，发放年终绩效奖金 [source].

7. **薪资保密**：
   - 员工工资应该严格保密，除了与部门经理或人力资源经理，员工不得与其他人讨论工资情况 [source].

这些福利政策旨在保障员工的权益，提升员工的工作满意度和生活质量。"
a49fc383-435c-a9ba-1ea1-ded8fb376b72,247e8886-2b0f-5a57-01f6-0b239ea6d669,CN-HR,1717710129.169168,列出公司的福利政策？,"耐世特汽车公司为员工提供了多种福利政策，包括法定福利和公司自主福利。以下是主要的福利政策：

1. **法定福利**：
   - **社会保险**：公司为所有当地员工提供社会保险，具体标准以当地政府规定为准。员工应依法缴纳的部分由公司从月度工资中代扣并缴纳至政府部门。

2. **公司自主福利**：
   - **带薪假期**：包括年假、产假、陪产假、丧假等。
   - **传统节假日福利**：在传统节假日，公司会提供相应的福利。
   - **健康保障**：公司关注员工的健康，提供相关的健康保障。
   - **工会福利**：公司工会为员工提供各种福利。
   - **企业员工活动**：公司定期组织各种员工活动。

3. **年假**：
   - **年假资格**：公司提供法定年假及公司福利年假。员工需先休完法定年假后才能申请公司福利年假。
   - **年假政策**：年假最小单位为1小时，可以集中使用也可分开使用，必须在日历年年底前使用完。未使用的年假可在下一年3月31日前继续使用。

4. **产假和陪产假**：
   - **产假**：已婚女性员工享有98天产假，难产的女性员工可额外获得15天产假，多胎生育每多一个孩子可额外获得15天产假。
   - **陪产假**：各地规定不同，例如北京15天，上海10天，江苏15天等。

5. **丧假**：
   - **丧假天数**：配偶、孩子、父母、配偶父母、兄弟姐妹享有三个自然日的丧假；祖父母、外祖父母及继父母享有一个自然日的丧假。

6. **年终绩效奖金**：
   - **绩效奖金**：根据公司及员工个人每年的绩效评估结果和员工在公司的当年实际工作时间发放。

7. **薪资保密**：
   - **薪资保密**：员工工资应严格保密，除非与部门经理或人力资源经理讨论。

8. **表扬与奖励**：
   - **表扬与奖励计划**：公司设立了一系列的表扬与奖励计划，对员工的出色表现进行及时奖励。

这些福利政策旨在保障员工的权益，提升员工的工作满意度和生活质量。

[耐世特中国区员工手册]"
6cad18b7-4143-b935-832f-f5e73ed9175f,dd37cfe0-38b0-18e2-40f4-98789ea2dd94,CN-HR,1717710345.325179,列出公司的福利政策？,"耐世特汽车公司为员工提供了多种福利政策，具体如下：

1. **法定福利**：
   - 社会保险：公司为所有当地员工提供社会保险，具体标准以当地政府规定为准。员工应依法缴纳的部分由公司从月度工资中代扣并缴纳至政府部门 [source].

2. **公司自主福利**：
   - 带薪假期：包括法定年假和公司福利年假。员工需先休完法定年假后才能申请公司福利年假 [source].
   - 传统节假日福利、健康保障、工会福利、企业员工活动等 [source].

3. **年假**：
   - 年假资格：提供法定年假及公司福利年假。年假最小单位为1小时，可以集中使用也可分开使用，但必须在日历年年底前使用完 [source].
   - 年假计算：按自然月计算并按比例折算。员工在十五号或之前入职的当月有年假，十五号之后入职的当月无年假 [source].

4. **产假和陪产假**：
   - 已婚女性员工享有98天产假，难产的女性员工将另外获得15天产假。如果多胎生育，每多一个孩子将另外获得15天产假 [source].
   - 各地的产假和陪产假规定如下：
     <table>
       <tr><th>各省</th><th>陪产假</th><th>产假</th><th>延长产假</th></tr>
       <tr><td>北京</td><td>15</td><td>98</td><td>30</td></tr>
       <tr><td>上海</td><td>10</td><td>98</td><td>30</td></tr>
       <tr><td>江苏</td><td>15</td><td>98</td><td>30</td></tr>
       <tr><td>安徽</td><td>10 (夫妻异地生活20天)</td><td>98</td><td>60</td></tr>
       <tr><td>河北</td><td>15</td><td>98</td><td>60</td></tr>
       <tr><td>重庆</td><td>15</td><td>98</td><td>30</td></tr>
       <tr><td>广西</td><td>25</td><td>98</td><td>50</td></tr>
     </table>

5. **丧假**：
   - 配偶、孩子、父母、配偶父母、兄弟姐妹：三个自然日
   - 祖父母、外祖父母及继父母：一个自然日 [source].

6. **年终绩效奖金**：
   - 根据公司及员工个人每年的绩效评估结果和员工在公司的当年实际工作时间发放 [source].

7. **其他福利**：
   - 公司提供非现金福利，如健康保障、工会福利、企业员工活动等，并定期回顾福利有效性并作出适当调整 [source].

这些福利政策旨在关注员工的成长、健康和生活质量，并不断优化以提供高质量的福利。"
52228443-3126-4bd9-f5c6-742883a6fe6f,12176262-ed24-bed9-923e-71cc1554a134,GSM,1717710473.303766,"What if I want to sell motor to Nexteer, how can I process?","To sell a motor to Nexteer Automotive, you need to follow these steps:

1. **Contact a Nexteer Buyer**: Reach out to a Nexteer Buyer to express your interest in becoming a supplier. They can provide you with specific requirements and guidance.

2. **Quotation and Currency**: Prepare a quotation in the currency specified by the Nexteer Buyer. This is typically the currency in which Nexteer sells the final product to their customer.

3. **Prototype/Pre-Production Parts**: If you are providing prototype or pre-production parts, you are expected to offer them at production pricing unless otherwise agreed upon by the Global Supply Management (GSM) team.

4. **Payment Requirements**: For production parts, ensure the following:
   - Completion of the Advanced Product Quality Planning (APQP) process.
   - Full Production Part Approval Process (PPAP) approval.
   - Successful run-at-rate for the documented contracted capacity.

5. **Service and Replacement Parts**: Be prepared to sell goods and services necessary to fulfill Nexteer's service and replacement parts requirements at the current production prices. This includes a commitment to provide parts during the post-production period, which extends 15 years following the end of production for the vehicle program.

6. **Compliance and Competitiveness**: Ensure that your offerings are cost-competitive. Nexteer prefers suppliers who continually improve their cost competitiveness.

For further assistance and detailed information, it is recommended to directly contact a Nexteer Buyer."
52228443-3126-4bd9-f5c6-742883a6fe6f,8892bec7-51bc-a508-a516-b679802cbb54,GSM,1717710473.303766,who is the buyer i can contact,"To get in touch with a Nexteer Buyer, you can follow these steps:

1. **Contact Global Supply Management (GSM) Systems Support**: For any system-related issues or to ensure proper setup in the Intelex system, you can contact Nexteer GSM Systems Support.

2. **Use the SSCR Application in Intelex**: If you need to initiate a disposal request or have received a Part Termination Notice, you should contact the designated Buyer via the Buyer's SSCR application in Intelex.

3. **General Inquiries**: For general inquiries or further information, you can contact your Nexteer Buyer directly. If you do not have a specific contact, you can reach out to Nexteer's Global Supply Management team for assistance.

Unfortunately, specific contact details for individual buyers are not provided in the available sources. It is recommended to use the general contact points mentioned above or visit Nexteer's official website for more detailed contact information."
187da824-1e64-b347-29aa-9e6b3333bc6c,,CustomerRequirementAgent,1717715370.288365,"Decompose customer requirement: ""prevent steering lock in a high speed drive""","Based on the historical records and the new customer requirement to ""prevent steering lock in a high speed drive,"" here is a detailed decomposition into system and software requirements:

### Customer Requirement:
**Prevent steering lock in a high speed drive**

### System Requirements:
1. **High-Speed Detection:**
   - The system shall detect when the vehicle is driving at high speed using the vehicle speed sensor.
   - The threshold for high speed shall be configurable and defined based on safety standards and vehicle specifications.

2. **Steering Lock Prevention:**
   - The system shall disable any function that could lead to steering lock when the vehicle is detected to be at high speed.
   - The system shall ensure that the steering column remains in an adjustable state and does not enter a locked state during high-speed driving.

3. **Fail-Safe Mechanism:**
   - The system shall implement a fail-safe mechanism to ensure that in the event of a system failure, the steering lock is prevented during high-speed driving.

### Software Requirements:
1. **High-Speed Detection Algorithm:**
   - The software shall implement an algorithm to continuously monitor the vehicle speed and determine if the vehicle is in a high-speed state.
   - The software shall use the vehicle speed sensor input to determine the current speed.

2. **Steering Lock Control:**
   - The software shall disable the steering lock function when the vehicle is detected to be in a high-speed state.
   - The software shall ensure that the steering column remains in an adjustable state during high-speed driving.

3. **Configuration Parameters:**
   - The software shall allow configuration of the high-speed threshold value.
   - The software shall provide an interface for setting and updating the high-speed threshold value.

4. **Error Handling and Diagnostics:**
   - The software shall log any errors related to the high-speed detection and steering lock control.
   - The software shall provide diagnostic information to assist in troubleshooting any issues related to the steering lock prevention mechanism.

### Software Design Considerations:
1. **Signal Integration:**
   - Integrate with existing vehicle speed sensor signals to obtain real-time speed data.
   - Ensure compatibility with the vehicle's electronic control unit (ECU) for seamless operation.

2. **Safety and Redundancy:**
   - Implement redundant checks to ensure the reliability of the high-speed detection and steering lock prevention mechanisms.
   - Conduct thorough testing to validate the functionality under various driving conditions.

3. **User Interface:**
   - Provide a user interface for configuring the high-speed threshold and monitoring the status of the steering lock prevention system.

### Potential Challenges:
1. **Sensor Accuracy:**
   - Ensuring the accuracy and reliability of the vehicle speed sensor to prevent false detections of high-speed states.

2. **System Integration:**
   - Integrating the new functionality with existing vehicle systems without causing conflicts or performance issues.

3. **Testing and Validation:**
   - Conducting extensive testing to validate the system's performance under different driving conditions and ensuring compliance with safety standards.

By addressing these requirements and considerations, the engineering team can effectively design and implement a system to prevent steering lock during high-speed driving, ensuring enhanced safety and reliability for the vehicle."
ef48b80c-bab3-b0d1-1ab7-179a1a45cb7d,d18caea6-24dd-e745-df9e-0f85523d3de5,CPIAgent,1717721866.903705,How many programs we launched for 2012?,"In 2012, we launched 39 programs."
929cddc4-575f-f2ac-0162-f5c99bfa31a5,94b516dd-a52d-1e78-0b83-02ef2d5ccbd6,CPIAgent,1717721928.177992,What are the top 5  customer for Nexteer?,"The top 5 customers for Nexteer based on the number of programs are:

1. GM - 203 programs
2. Ford - 77 programs
3. FCA - 68 programs
4. ChangAn - 40 programs
5. Chery - 33 programs"
4f2a8866-e7b8-3cd6-7b02-e138bbc21f07,2d32acdd-9971-84ce-9dfa-3ac40c5884e8,CPIAgent,1717721983.894174,"For regions, which region have the most customers?","The region with the most customers is Asia-Pacific, with 46 customers."
04818952-7afd-2c3b-a729-0f9147461df4,b0f50625-aa2b-00f1-b21c-ba41acc80bdf,eQMS Agent,1717722080.612356,What are the top customers we got complains?,"Here are some of the top customers with complaints based on the retrieved 3L5Y reports:

1. **Nexteer**
   - **Product Line**: Half Shaft
   - **Customer Location**: Nexteer Plt 04 Saginaw FTQ
   - **Complain Type**: Internal/General
   - **Corrective Action Type**: Audit QMS REG
   - **Location**: Plant 104 Saginaw
   - **Issued Date**: 2022-12-13
   - **Customer Problem Description**: IATF16949 Section 10.2.3 Problem Solving - The organization shall have a documented process(es) for problem solving including: c) root cause analysis, methodology used, analysis, and results. This process is not completely effective. The Corrective Action Process shows evidence of 19 external formal and informal customer complaints and only 4 internal Fast Response issues, one written since June 2022.

2. **Nexteer**
   - **Product Line**: Non Product Issue
   - **Customer Location**: QMS-PRO Audit
   - **Complain Type**: Internal/General
   - **Corrective Action Type**: Audit QMS REG
   - **Location**: ISC India Software Center
   - **Issued Date**: 2024-03-27
   - **Customer Problem Description**: Audit: 291733 | GB-REGI-QS-AUD | ISC India Software Center | Area: All Areas | Process: Change Management Process_06-1-3-3 | Auditor: Kulkarni, Pavankumar | Created: 2024-03-26. Root cause analysis conducted for minor defects found during peer reviews is ineffective. Reference 04-5-WHY analysis_DCN119258. There is no well-defined strategy in place to perform root cause analysis.

3. **Nexteer**
   - **Product Line**: Non Product Issue
   - **Customer Location**: QMS-PRO Audit
   - **Complain Type**: Internal/General
   - **Corrective Action Type**: Audit QMS REG
   - **Location**: Plant 51 Suzhou
   - **Issued Date**: 2023-10-30
   - **Customer Problem Description**: Audit: 276850 | GB-REGI-QS-AUD | Plant 51 Suzhou | Area: 51-ALL | All Areas | Process: All function and process | Auditor: Jin, Celia | Created: 2023-10-29. CA106874 problem occurred in 2023/03/23, the root cause of the problem was classified as ""Material Handling"", root cause analysis: “Design of bearing raceway hardness and carburizing depth do not meet the assembly and use requirements.” ""Engineer hadn't calibration noise test equipment follow OCP""; System: Unreasonable to translate customer requirements into internal standards.

4. **Nexteer**
   - **Product Line**: REPS
   - **Customer Location**: Nexteer Plt 65 Queretaro FTQ
   - **Complain Type**: Internal/General
   - **Corrective Action Type**: Customer satisfaction
   - **Location**: Plant 65 Queretaro
   - **Issued Date**: 2020-05-26
   - **Customer Problem Description**: Testing>>>>>

5. **BYD**
   - **Product Line**: MCEPS
   - **Customer Location**: BYD FTQ
   - **Complain Type**: xAP ONLY- Development complaint
   - **Corrective Action Type**: Other reason
   - **Location**: TC Beijing
   - **Issued Date**: 2023-06-08
   - **Customer Problem Description**: Test eQMS system

These are some of the top customers with complaints based on the available data. If you need more detailed information or specific reports, please let me know!"
78870c71-8067-4972-d930-c624c1374b27,9e1b94ed-6cec-4cfe-92af-a86fabd4ef19,eQMS Agent,1717722138.300158,How many complains from GM in 2013?,"In 2013, there were a total of 558 complaints from GM."
a028efdc-04bb-f1aa-0891-3e1bd4a808f7,b8dfb792-0688-8d9d-7a11-7c84a808c23e,eQMS Agent,1717722181.567347,"Customer complains about ""steering lock"", please give me analysis based on history data.","Based on the historical data, here is an analysis of customer complaints related to ""steering lock"":

### 1. Stellantis (FCA)
- **Product Line**: CEPS
- **Customer Location**: Stellantis(FCA) - Tychy
- **Complain Type**: 0Km Informal
- **Corrective Action Type**: RMA /Quality
- **Location**: Plant 77 Tychy
- **Issued Date**: January 7, 2010
- **Customer Problem Description**: The lock system of the steering wheel does not work.
- **Lesson Learned Problem Description**: Lack lock sleeve.
- **Specific/Systemic Cause**: No Data
- **Containment Actions**: No Data

### 2. Toyota
- **Product Line**: Steering Column
- **Customer Location**: Warranty
- **Complain Type**: Warranty Informal
- **Corrective Action Type**: Other reason
- **Location**: Plant 68 Juarez
- **Part Number**: 28255931
- **Issued Date**: January 26, 2022
- **Customer Problem Description**: Customer states steering doesn’t lock in place.
- **Lesson Learned Problem Description**: Steering doesn’t lock in place - Customer responsibility.
- **Specific/Systemic Cause**: No Data
- **Containment Actions**: No Data

### 3. Ford
- **Product Line**: CEPS
- **Customer Location**: Warranty
- **Complain Type**: Warranty Informal
- **Corrective Action Type**: RMA /Quality
- **Location**: Plant 66 Queretaro
- **Issued Date**: January 6, 2009
- **Customer Problem Description**: Customer states the steering wheel locked when driving. Vehicle build date Jan 24, 2007.
- **Lesson Learned Problem Description**: No trouble found, part operates correctly.
- **Specific/Systemic Cause**: No Data
- **Containment Actions**: No Data

### 4. Stellantis (PSA)
- **Product Line**: BEPS
- **Customer Location**: Stellantis(PSA) - Brazil TBD
- **Complain Type**: 0Km Informal
- **Corrective Action Type**: RMA /Quality
- **Location**: Plant 84 Chennai
- **Part Number**: 38277036
- **Issued Date**: December 5, 2023
- **Customer Problem Description**: During the vehicle's electrical validation process, the vehicle stability control light was on on the instrument panel. After a reading carried out on the steering wheel angle sensor, the steering wheel angle lock was identified in the program and the steering wheel reached the stop when turning to both sides.
- **Lesson Learned Problem Description**: Concern part not received from customer for analysis, hence rejecting the case & communicated to customer.
- **Specific/Systemic Cause**: Customer responsibility
- **Containment Actions**: No Data

### 5. GWM
- **Product Line**: CEPS
- **Customer Location**: GMW FTQ - Xushui
- **Complain Type**: Prelaunch Informal
- **Corrective Action Type**: RMA /Quality
- **Location**: Plant 53 Suzhou
- **Part Number**: 38305513
- **Issued Date**: November 18, 2021
- **Customer Problem Description**: GWM complained that the axial position of the steering wheel had changed when hand lever is locked.
- **Lesson Learned Problem Description**: No Data
- **Specific/Systemic Cause**: No Data
- **Containment Actions**: No Data

### Summary
The complaints about ""steering lock"" issues span across multiple customers and product lines. The common themes include:
- **Lack of Lock Sleeve**: As seen in the Stellantis (FCA) case.
- **Customer Responsibility**: As noted in the Toyota and Stellantis (PSA) cases.
- **No Trouble Found**: As observed in the Ford case.
- **Axial Position Change**: As reported by GWM.

### Lessons Learned
- **Root Causes**: The root causes are often not well-documented or are attributed to customer responsibility.
- **Containment Actions**: There is a lack of detailed containment actions in the reports, indicating a need for better documentation and follow-up.

For a detailed report, please contact the eQMS team."
